640 427   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
97 55 30   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
91 54 28   
91 54 28   
91 54 28   
92 55 29   
93 56 30   
93 56 30   
94 57 31   
94 57 31   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
68 65 22   
69 66 23   
70 67 24   
71 68 25   
72 69 26   
73 70 27   
73 70 27   
73 70 27   
75 72 29   
75 72 29   
75 72 29   
76 73 30   
76 73 30   
76 73 30   
76 73 30   
76 73 30   
76 75 31   
76 75 31   
76 75 31   
76 75 31   
77 76 32   
78 77 33   
78 77 33   
79 78 34   
77 78 34   
77 78 34   
77 78 34   
78 80 33   
79 81 34   
81 83 36   
83 85 36   
84 86 37   
87 91 41   
88 92 42   
89 93 43   
90 94 44   
91 95 45   
92 96 46   
92 96 46   
92 96 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
90 97 46   
89 96 45   
89 96 45   
88 95 44   
88 95 44   
87 94 43   
87 94 43   
87 94 43   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
87 95 44   
87 95 44   
86 95 42   
86 95 42   
86 95 40   
86 95 40   
86 95 40   
86 95 38   
84 95 37   
85 96 38   
85 96 38   
85 96 36   
86 97 37   
86 98 36   
87 99 37   
87 99 37   
88 100 38  
88 100 38  
88 100 38  
88 100 36  
88 100 36  
89 101 37  
89 101 35  
89 101 35  
87 104 34  
87 104 34  
88 105 35  
88 105 35  
88 105 35  
88 105 35  
89 106 36  
89 106 36  
90 106 35  
90 106 35  
90 106 35  
91 107 36  
91 107 36  
91 107 36  
91 107 36  
91 107 36  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
90 106 33  
90 106 33  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
96 107 39  
96 107 39  
96 107 39  
96 107 39  
97 108 40  
97 108 40  
98 109 41  
99 110 42  
100 111 45 
101 112 46 
102 113 47 
104 113 48 
105 114 49 
109 115 51 
110 116 52 
110 116 52 
112 118 56 
112 118 56 
113 117 56 
113 117 56 
116 117 57 
117 118 58 
119 119 59 
119 119 59 
121 121 69 
126 125 68 
114 110 47 
105 95 36  
141 124 81 
201 175 158
223 191 202
207 171 199
204 163 171
210 169 177
218 177 185
223 182 188
225 184 190
222 181 187
219 178 182
216 175 179
218 176 180
218 176 180
219 176 183
219 176 183
220 177 184
220 177 186
220 177 186
220 177 186
220 181 182
217 178 179
218 177 181
221 178 185
223 177 187
221 173 185
221 170 185
222 171 186
219 165 181
220 166 182
219 167 180
220 168 181
218 166 178
216 165 174
214 163 172
214 163 172
223 164 184
223 166 183
223 169 183
218 169 175
204 163 161
187 150 142
167 133 121
155 123 108
138 118 83 
134 116 76 
135 121 76 
135 125 72 
138 131 76 
137 135 76 
135 135 75 
144 145 85 
138 127 81 
142 136 84 
138 137 80 
135 136 78 
142 136 84 
140 120 83 
153 118 98 
191 147 136
210 147 156
219 153 163
221 153 166
216 144 158
214 137 155
216 137 156
217 134 154
210 126 149
193 108 129
203 114 136
210 116 140
208 119 141
208 131 149
199 137 150
255 222 230
240 199 205
253 208 211
239 190 196
236 183 191
238 178 188
245 177 192
242 168 185
224 142 164
223 139 162
232 159 176
233 160 177
236 165 181
236 168 181
236 170 182
233 170 179
232 171 179
234 173 181
228 173 178
234 177 183
212 153 159
216 153 161
218 151 158
246 176 184
237 166 174
199 128 136
214 121 142
228 183 188
191 172 168
170 121 127
191 106 125
182 104 120
237 198 201
255 250 243
234 211 203
251 206 209
255 234 244
252 221 227
255 218 225
191 114 122
121 29 32  
140 61 54  
255 209 219
255 213 220
234 187 193
239 194 197
235 193 194
234 190 189
255 221 218
255 209 207
235 180 177
230 170 172
220 152 163
200 125 145
206 127 148
211 130 149
204 122 136
198 117 126
192 104 126
194 109 128
199 117 131
203 126 136
213 137 147
228 156 167
250 179 193
255 198 213
237 175 190
234 173 188
238 178 190
245 187 199
247 191 202
244 188 197
242 189 197
247 194 202
247 180 197
250 181 199
252 179 198
246 167 188
232 144 168
216 120 147
207 102 132
205 96 127 
205 81 115 
166 43 74  
130 7 35   
116 0 20   
120 12 28  
157 61 73  
212 126 137
237 157 168
223 146 166
212 133 154
233 160 177
232 172 182
231 185 188
247 202 205
242 190 194
253 192 199
241 180 195
246 185 200
241 180 195
240 180 192
250 190 202
252 192 204
246 188 200
250 192 204
234 187 195
227 169 181
211 138 157
200 118 140
213 129 152
242 160 183
254 175 197
248 170 192
243 154 174
204 115 133
144 53 68  
163 71 82  
149 51 64  
164 59 76  
176 64 86  
177 63 88  
179 71 94  
183 75 98  
188 82 105 
192 86 109 
192 88 113 
192 90 114 
192 89 116 
191 88 115 
190 93 113 
199 97 121 
191 83 109 
208 95 125 
214 99 130 
184 70 103 
172 63 94  
176 69 99  
237 168 187
208 129 151
224 142 164
219 152 169
210 163 173
209 162 172
209 134 154
198 98 126 
208 110 135
201 103 128
195 97 120 
197 100 120
202 109 127
203 112 127
195 109 122
186 103 113
202 115 134
184 95 115 
195 103 124
212 119 140
196 98 121 
189 89 113 
207 107 131
206 106 130
214 87 116 
137 39 38  
101 74 31  
101 100 44 
131 88 54  
126 78 55  
98 78 43   
136 113 72 
238 169 187
255 224 238
249 235 248
255 240 255
255 221 248
255 201 227
255 216 231
246 195 200
244 196 208
236 188 200
227 175 188
236 179 194
243 182 198
219 156 173
216 149 167
246 177 196
222 185 193
234 186 198
243 182 197
244 178 192
252 192 202
255 222 224
255 244 237
253 249 237
245 237 235
245 235 234
255 246 245
243 223 224
255 240 242
236 193 200
228 172 183
212 150 163
215 154 170
225 164 180
233 175 190
237 179 194
232 178 192
228 176 189
224 174 186
220 172 184
227 171 182
243 187 198
213 155 167
182 124 136
194 138 149
230 180 189
255 215 222
253 212 218
249 212 219
247 206 212
250 205 210
199 153 153
236 192 183
115 78 59  
96 67 37   
104 82 43  
103 73 35  
105 75 37  
106 74 36  
103 71 33  
104 72 34  
109 75 38  
109 75 38  
106 72 35  
108 72 36  
108 72 36  
108 72 36  
108 72 36  
107 71 35  
107 71 35  
107 71 35  
107 71 35  
105 69 35  
105 69 35  
105 69 35  
105 69 37  
104 68 36  
103 66 37  
102 65 36  
101 64 35  
100 63 36  
100 63 36  
99 62 35   
99 62 35   
98 61 34   
98 61 34   
97 60 33   
97 60 33   
97 60 34   
97 60 34   
96 59 33   
95 59 33   
94 58 32   
93 59 32   
92 58 31   
92 58 31   
92 58 30   
92 58 31   
91 57 30   
91 57 30   
90 56 31   
90 56 31   
89 54 32   
89 54 32   
87 55 32   
87 55 32   
87 55 32   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 28   
85 53 28   
85 53 28   
85 53 28   
85 53 28   
85 53 28   
85 53 28   
85 53 28   
88 52 28   
88 52 28   
88 52 28   
89 53 29   
89 53 29   
89 53 29   
89 53 29   
89 53 29   
91 54 28   
91 54 28   
92 55 29   
92 55 29   
92 55 29   
92 55 29   
93 56 30   
93 56 30   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
95 55 29   
91 54 28   
91 54 28   
91 54 28   
92 55 29   
92 55 29   
92 55 29   
93 56 30   
93 56 30   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
68 65 22   
69 66 23   
70 67 24   
71 68 25   
72 69 26   
72 69 26   
72 69 26   
72 69 26   
74 73 29   
74 73 29   
74 73 29   
75 74 30   
75 74 30   
75 74 30   
75 74 30   
75 74 30   
74 75 31   
74 75 31   
74 75 31   
74 75 31   
75 76 32   
76 77 33   
76 77 33   
77 78 34   
75 78 33   
75 78 33   
76 79 34   
77 80 33   
78 81 34   
80 83 36   
81 85 35   
82 86 36   
87 91 41   
88 92 42   
89 93 43   
90 94 44   
90 94 44   
91 95 45   
91 95 45   
91 95 45   
89 96 45   
89 96 45   
89 96 45   
89 96 45   
89 96 45   
89 96 45   
89 96 45   
89 96 45   
88 95 44   
88 95 44   
88 95 44   
87 94 43   
87 94 43   
86 93 42   
86 93 42   
85 92 41   
86 93 42   
86 93 42   
86 93 42   
86 93 42   
86 93 42   
86 93 42   
86 93 42   
86 93 42   
85 93 42   
85 93 42   
86 95 42   
86 95 42   
86 95 40   
86 95 40   
86 95 40   
86 95 38   
84 95 37   
84 95 37   
85 96 38   
85 96 36   
86 97 37   
86 98 36   
87 99 37   
87 99 37   
86 100 38  
86 100 38  
86 100 38  
86 101 36  
87 102 37  
87 102 37  
87 102 35  
88 103 36  
88 105 34  
88 105 34  
89 106 35  
89 106 35  
89 106 35  
89 106 35  
90 107 36  
90 107 36  
91 107 36  
91 107 36  
91 107 36  
91 107 36  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
92 108 35  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
94 107 37  
97 108 40  
97 108 40  
97 108 40  
97 108 40  
97 108 40  
98 109 41  
99 110 42  
100 111 43 
101 112 46 
101 112 46 
102 113 47 
105 114 49 
106 115 50 
109 115 51 
110 116 52 
111 117 53 
113 119 55 
113 119 55 
114 119 55 
113 118 54 
115 117 54 
115 117 54 
118 118 56 
119 119 57 
115 118 73 
120 123 70 
122 124 59 
113 113 43 
104 98 36  
114 101 59 
153 132 115
190 164 163
245 202 211
233 190 199
217 174 183
209 163 174
208 162 173
212 166 179
216 170 183
218 172 185
222 179 186
221 178 185
221 178 185
221 178 187
223 180 189
225 182 191
227 184 194
229 186 196
231 181 193
226 176 188
224 173 188
227 174 192
227 172 191
223 168 189
221 163 187
221 163 187
222 159 190
220 159 190
219 159 187
219 161 185
220 165 186
225 172 190
229 176 192
231 178 194
206 166 164
197 160 154
181 149 138
165 138 119
150 129 102
139 123 90 
130 118 80 
125 116 73 
134 127 85 
137 130 86 
143 140 89 
134 133 77 
135 136 78 
132 136 77 
123 128 70 
141 146 88 
135 129 81 
141 138 85 
136 137 79 
137 136 79 
142 132 83 
145 118 89 
171 127 116
207 152 155
214 151 162
218 152 164
216 148 161
213 140 157
215 138 156
218 136 158
213 129 152
204 119 142
195 110 131
205 120 141
211 126 147
209 124 145
216 137 156
190 124 138
255 208 217
244 208 212
251 202 206
235 184 191
240 184 193
242 180 191
240 172 187
236 162 179
225 146 167
229 145 168
235 167 182
234 166 181
234 168 180
235 172 183
240 179 187
241 181 189
236 179 185
232 175 181
231 176 181
223 168 173
208 151 157
229 170 176
219 158 166
229 163 173
243 175 186
254 184 195
218 179 182
229 152 168
197 120 136
237 196 200
252 211 215
245 174 188
255 194 205
255 239 235
247 233 222
255 226 227
242 199 208
247 216 222
255 232 239
166 89 97  
158 69 71  
126 52 43  
195 148 154
255 213 218
244 202 204
234 192 193
246 205 203
249 204 201
246 198 196
209 160 156
188 130 126
202 138 139
235 163 174
190 112 128
218 133 152
225 138 155
217 131 144
232 149 159
238 140 163
236 139 159
224 131 149
208 120 134
197 113 126
198 118 131
207 129 143
217 140 156
254 192 205
250 190 202
243 185 197
241 185 196
244 191 199
248 197 204
248 199 203
245 196 200
248 190 204
235 177 191
236 174 189
246 177 195
237 158 179
211 121 146
205 105 133
217 110 140
187 104 120
143 56 72  
140 50 62  
148 57 66  
116 27 33  
105 20 25  
160 84 88  
229 157 161
234 139 161
232 139 160
230 147 163
231 168 176
230 184 184
242 198 197
255 206 205
255 195 198
244 184 194
252 192 202
245 188 197
234 178 187
238 182 191
249 196 204
251 198 206
246 193 201
255 190 201
186 112 125
142 57 76  
134 39 61  
130 26 53  
152 47 77  
181 82 110 
181 89 114 
198 109 129
184 95 113 
155 67 81  
166 76 88  
160 66 80  
155 54 70  
172 65 85  
173 61 83  
179 73 96  
181 77 100 
187 83 106 
192 88 113 
193 89 114 
190 87 114 
189 86 113 
190 87 114 
183 83 107 
206 104 128
197 93 118 
199 92 118 
206 96 125 
194 84 113 
192 82 111 
189 79 108 
155 52 81  
255 181 201
255 229 241
242 195 205
237 173 189
244 167 187
255 208 228
197 136 152
215 127 149
213 124 146
209 117 138
204 111 132
200 109 127
199 111 127
198 116 128
199 119 130
194 111 129
198 113 132
190 105 124
196 109 128
199 107 128
200 105 127
208 110 133
195 95 119 
199 63 83  
223 102 119
131 82 67  
83 92 37   
111 118 38 
96 109 17  
87 101 14  
101 75 14  
89 60 20   
138 82 59  
222 140 142
239 162 180
247 200 220
255 242 255
245 224 243
252 220 243
253 237 237
255 242 242
249 229 230
243 221 223
243 217 220
224 193 198
231 199 204
255 245 250
255 232 250
255 240 254
255 244 251
252 243 244
250 249 245
255 252 247
249 238 236
236 218 216
249 238 236
233 219 218
255 237 238
255 231 233
255 238 243
224 174 183
224 164 174
229 166 177
227 165 180
233 172 187
235 177 191
230 176 189
229 177 189
234 184 195
235 188 198
233 186 196
231 178 188
237 184 194
207 154 164
187 136 145
201 151 160
229 184 191
253 214 219
252 216 220
255 225 230
251 214 221
251 210 214
255 216 213
250 208 194
92 56 30   
77 49 10   
96 73 29   
102 72 34  
103 73 35  
104 72 34  
104 72 34  
107 75 37  
110 76 39  
109 75 38  
105 71 34  
108 72 36  
108 72 36  
108 72 36  
108 72 36  
107 71 35  
107 71 35  
107 71 35  
107 71 35  
105 69 35  
105 69 35  
105 69 35  
105 69 37  
104 68 36  
103 66 37  
102 65 36  
101 64 35  
100 63 36  
100 63 36  
99 62 35   
99 62 35   
98 61 34   
98 61 34   
97 60 33   
97 60 33   
97 60 34   
97 60 34   
96 59 33   
95 59 33   
94 58 32   
93 59 32   
92 58 31   
92 58 31   
92 58 30   
92 58 31   
91 57 30   
91 57 30   
90 56 31   
90 56 31   
89 54 32   
89 54 32   
87 55 32   
87 55 32   
87 55 32   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
85 53 30   
88 52 28   
88 52 28   
88 52 28   
88 52 28   
88 52 28   
89 53 29   
89 53 29   
89 53 29   
91 54 28   
91 54 28   
91 54 28   
91 54 28   
92 55 29   
92 55 29   
92 55 29   
92 55 29   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
93 56 30   
92 55 29   
92 55 29   
92 55 29   
91 54 28   
91 54 28   
91 54 28   
91 54 28   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
68 65 22   
69 66 23   
70 67 24   
71 68 25   
72 69 26   
73 70 27   
73 70 27   
73 70 27   
74 73 29   
74 73 29   
74 73 29   
75 74 30   
75 74 30   
75 74 30   
75 74 30   
75 74 30   
74 75 31   
74 75 31   
74 75 31   
74 75 31   
75 76 32   
76 77 33   
76 77 33   
77 78 34   
76 79 34   
76 79 34   
76 79 34   
77 80 33   
78 81 34   
80 83 36   
82 86 36   
82 86 36   
85 92 41   
85 92 41   
86 93 42   
87 94 43   
88 95 44   
88 95 44   
88 95 44   
88 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
86 94 43   
86 94 43   
85 93 42   
85 93 42   
84 92 41   
84 92 41   
84 92 41   
85 93 42   
85 93 42   
85 93 42   
85 93 42   
85 93 42   
85 93 42   
85 93 42   
85 93 42   
83 93 41   
83 93 41   
84 94 41   
84 94 41   
84 95 39   
84 95 39   
85 96 40   
85 96 38   
82 96 37   
82 96 37   
83 97 38   
83 97 36   
84 98 37   
84 98 36   
85 99 37   
85 99 37   
86 100 38  
86 100 38  
87 101 39  
87 102 37  
88 103 38  
88 103 38  
89 104 37  
89 104 37  
90 107 36  
90 107 36  
90 107 36  
90 107 36  
91 108 37  
91 108 37  
91 108 37  
91 108 37  
92 108 37  
92 108 37  
92 108 37  
92 108 37  
93 109 38  
93 109 38  
93 109 38  
93 109 38  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
93 109 36  
93 109 36  
93 109 36  
93 109 36  
93 109 36  
93 109 36  
93 109 36  
93 109 36  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
92 108 33  
91 107 32  
91 107 32  
91 107 32  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
91 107 34  
93 106 36  
93 106 36  
93 106 36  
93 106 36  
93 106 36  
93 106 36  
93 106 36  
93 106 36  
97 108 40  
97 108 40  
97 108 40  
97 108 40  
98 109 41  
99 110 42  
100 111 43 
100 111 43 
102 113 47 
102 113 47 
103 114 48 
105 114 49 
107 116 51 
110 116 52 
111 117 53 
111 117 53 
112 118 54 
113 119 55 
115 120 56 
115 120 56 
117 119 56 
118 120 57 
121 121 59 
123 123 61 
111 116 50 
113 117 58 
119 121 71 
126 125 81 
124 121 78 
118 112 64 
118 108 55 
121 111 52 
138 105 96 
181 148 141
229 194 190
244 205 206
228 187 193
212 169 178
217 171 184
230 184 197
217 174 181
215 172 179
213 170 177
211 168 177
210 167 176
209 166 176
209 166 176
209 166 176
219 164 185
215 160 181
214 159 180
219 164 183
222 167 186
221 166 185
219 164 183
219 164 183
221 165 190
229 174 197
236 183 203
236 185 200
226 180 190
207 164 171
184 144 145
165 126 127
144 127 97 
138 122 89 
128 115 80 
122 113 72 
122 118 70 
127 126 72 
134 135 78 
136 140 81 
137 134 91 
137 135 87 
139 137 88 
134 134 80 
138 138 84 
136 139 84 
127 130 77 
133 137 86 
135 133 84 
140 139 85 
135 136 78 
140 138 81 
141 127 82 
156 121 99 
195 144 143
218 154 168
223 157 169
219 153 165
216 145 161
214 140 157
213 134 155
209 127 149
203 118 141
196 110 135
205 117 139
206 123 143
211 132 151
214 133 152
219 138 157
186 115 131
229 178 187
255 223 227
246 195 200
231 178 186
241 184 193
240 178 189
233 167 181
233 162 178
228 153 173
231 154 174
235 172 183
234 171 182
233 171 182
236 176 184
243 186 193
246 191 196
242 187 192
232 180 184
217 160 166
231 174 180
239 182 189
253 196 203
239 179 189
229 166 177
228 162 174
217 149 162
246 173 184
176 127 131
201 152 156
255 187 199
234 160 175
255 222 231
229 188 194
255 209 220
255 248 240
255 217 218
255 214 219
255 226 227
242 198 199
176 99 107 
167 80 86  
219 149 147
202 157 162
247 205 207
243 201 203
250 208 209
255 222 221
239 191 189
213 159 157
196 140 139
206 146 146
204 140 140
246 174 177
214 135 140
227 145 151
224 141 149
212 131 140
214 134 145
211 133 149
214 138 151
218 145 156
220 150 158
220 153 160
214 151 159
203 142 150
191 131 141
209 147 158
241 179 190
255 200 210
250 193 202
241 188 196
249 198 205
253 204 210
246 199 205
242 188 201
235 181 194
235 179 192
244 182 197
246 175 193
230 146 169
205 109 136
189 84 114 
195 91 114 
139 32 52  
141 33 49  
168 56 70  
155 43 55  
135 23 37  
126 16 29  
128 20 35  
217 114 133
239 138 156
224 133 148
227 156 162
227 173 173
221 176 173
240 189 186
227 167 167
244 185 189
249 192 198
255 201 206
246 194 198
235 182 188
243 190 196
250 195 201
237 181 190
245 151 165
158 68 80  
133 42 57  
172 70 91  
180 68 93  
178 61 90  
192 82 109 
199 96 123 
172 79 98  
170 79 96  
169 81 97  
164 78 91  
169 78 93  
153 57 71  
167 64 81  
169 62 80  
177 73 96  
180 76 99  
186 82 107 
192 88 113 
192 88 115 
188 84 111 
188 84 111 
191 86 116 
194 92 116 
186 84 108 
203 103 127
189 87 111 
193 91 115 
210 103 129
190 82 108 
210 100 127
161 66 88  
102 15 34  
230 153 171
255 191 207
255 186 204
244 175 193
207 143 159
255 207 222
234 163 179
222 148 163
208 127 144
200 113 132
199 110 128
201 114 131
202 119 135
203 122 137
195 112 130
207 124 142
199 116 134
198 115 133
208 123 142
210 121 141
208 115 136
199 104 126
220 125 147
208 111 146
188 68 114 
152 71 78  
102 118 55 
87 132 37  
112 121 42 
119 117 56 
115 118 39 
100 104 30 
69 60 5    
101 59 34  
144 69 73  
173 89 112 
222 158 185
229 189 215
221 168 176
214 161 169
231 175 184
251 194 203
248 191 200
241 181 191
233 171 182
218 156 167
214 142 166
224 154 178
229 166 185
228 170 185
230 176 189
239 188 197
246 195 204
247 196 203
255 247 244
255 242 242
255 225 226
247 206 210
211 162 168
196 140 149
205 143 154
235 169 181
227 165 180
230 169 184
228 172 185
224 172 184
227 177 188
234 187 197
239 192 202
241 191 202
241 190 199
241 190 199
225 175 184
233 188 195
253 212 218
255 220 224
255 222 226
249 217 220
255 226 231
255 227 232
252 213 216
255 214 210
255 219 204
95 60 32   
90 62 22   
114 90 42  
100 70 32  
101 71 33  
104 72 34  
106 74 36  
108 76 38  
109 75 38  
107 73 36  
105 71 34  
108 72 36  
108 72 36  
108 72 36  
108 72 36  
107 71 35  
107 71 35  
107 71 35  
107 71 35  
105 69 35  
105 69 35  
105 69 35  
105 69 37  
104 68 36  
103 66 37  
102 65 36  
101 64 35  
100 63 36  
100 63 36  
99 62 35   
99 62 35   
98 61 34   
98 61 34   
97 60 33   
97 60 33   
97 60 34   
97 60 34   
96 59 33   
95 59 33   
94 58 32   
93 59 32   
92 58 31   
92 58 31   
92 58 30   
92 58 31   
91 57 30   
91 57 30   
90 56 31   
90 56 31   
89 54 32   
89 54 32   
87 55 32   
87 55 32   
87 55 32   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
86 54 31   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
84 52 29   
87 51 27   
87 51 27   
88 52 28   
88 52 28   
88 52 28   
88 52 28   
89 53 29   
89 53 29   
91 54 28   
91 54 28   
91 54 28   
91 54 28   
91 54 28   
92 55 29   
92 55 29   
92 55 29   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
96 54 29   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
94 54 28   
93 56 30   
93 56 30   
92 55 29   
92 55 29   
91 54 28   
90 53 27   
90 53 27   
90 53 27   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
91 55 29   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
89 55 30   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
87 55 32   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 64 22   
69 66 23   
70 67 24   
71 68 25   
72 69 26   
73 70 27   
73 70 27   
73 70 27   
73 70 27   
72 73 29   
72 73 29   
72 73 29   
73 74 30   
73 74 30   
73 74 30   
73 74 30   
73 74 30   
73 76 31   
73 76 31   
73 76 31   
73 76 31   
74 77 32   
75 78 33   
75 78 33   
76 79 34   
76 79 34   
76 79 34   
77 80 35   
78 81 34   
79 82 35   
81 84 37   
82 86 36   
83 87 37   
85 92 41   
85 92 41   
86 93 42   
87 94 43   
87 94 43   
87 94 43   
87 94 43   
87 94 43   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
87 95 44   
86 94 43   
86 94 43   
86 94 43   
85 93 42   
85 93 42   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
84 92 41   
82 92 40   
83 93 41   
83 93 40   
83 93 40   
84 95 39   
84 95 39   
84 95 39   
85 96 38   
83 97 38   
83 97 38   
83 97 38   
84 98 37   
84 98 37   
85 99 37   
85 99 37   
86 100 38  
86 102 39  
86 102 39  
87 103 40  
87 103 38  
88 104 39  
89 105 40  
89 106 38  
89 106 38  
91 108 37  
92 109 38  
92 109 38  
92 109 38  
92 109 38  
93 110 39  
93 110 39  
93 110 39  
93 109 38  
93 109 38  
93 109 38  
94 110 39  
94 110 39  
94 110 39  
94 110 39  
95 111 40  
94 110 35  
94 110 35  
94 110 35  
94 110 35  
94 110 35  
94 110 35  
